name,review_count,rating,longitude,latitude,country,state,price
Kabob and Curry,486,4.0,-71.400607,41.828905,US,RI,2
Dune Brothers,189,4.5,-71.40835,41.8213929,US,RI,2
Pane E Vino,378,4.0,-71.4297369846557,41.8238920980575,US,RI,3
Persimmon,259,4.5,-71.39638,41.82208,US,RI,3
The Classic Cafe,514,4.0,-71.42251,41.81761,US,RI,2
Dave's Coffee,260,4.5,-71.4044693,41.821454,US,RI,2
CAV Restaurant,427,4.0,-71.4114685058594,41.8173904418945,US,RI,2
Aleppo Sweets,181,4.5,-71.39174,41.82121,US,RI,2
The Slow Rhode,218,4.5,-71.4239273071289,41.8189811706543,US,RI,2
Mike's Calzones & Deli,193,4.5,-71.4010799,41.82985,US,RI,1
Andino's,552,4.0,-71.423721,41.82349,US,RI,2
Rosalina,422,4.0,-71.415743,41.822001,US,RI,2
Tricycle Ice Cream,100,5.0,-71.4246749505401,41.8187472767932,US,RI,1
Bolt Coffee,167,4.5,-71.4160511209037,41.8230688407516,US,RI,1
White Electric Coffee,246,4.5,-71.41989,41.8185,US,RI,1
Circe Restaurant & Bar,365,4.0,-71.4098529,41.824186,US,RI,3
The Devine Cinnamon Roll Deli,541,4.5,-81.006284,33.998618,US,SC,1
Southern Belly BBQ,642,4.5,-81.0170293601984,34.0006776181604,US,SC,2
Midwood Smokehouse,536,4.5,-80.97502783,33.99285117,US,SC,2
Real Mexico Restaurant Y Tienda,532,4.5,-81.12519,34.03378,US,SC,2
Motor Supply Co Bistro,483,4.5,-81.03720825516,33.999517123947,US,SC,2
Bourbon,472,4.0,-81.0336729,34.001911,US,SC,2
Tacos Nayarit,216,5.0,-80.930687,34.04739,US,SC,1
Di Prato's,233,4.5,-81.02176,33.99232,US,SC,2
Mr Friendly's New Southern Cafe,273,4.5,-81.0183475325409,34.0000658170365,US,SC,2
Menkoi Ramen House,388,4.0,-81.03641,34.00012,US,SC,1
Duck Donuts,177,4.5,-80.97507511,33.99285809,US,SC,1
A Peace of Soul Vegan Kitchen,211,4.5,-81.040094,34.016609,US,SC,2
Blue Marlin,533,4.0,-81.038558,34.000537,US,SC,2
Riverbanks Zoo & Garden,263,4.5,-81.0726721080269,34.008739651349,US,SC,N/A
Kiki's Chicken and Waffles,389,4.0,-80.957507,34.065258,US,SC,2
Eggs Up Grill,318,4.0,-80.99956,33.99745,US,SC,1
Freshe Poke,172,4.5,-81.0441437395143,33.9964533987955,US,SC,2
The Whig,199,4.5,-81.033505,34.0015114,US,SC,1
Cola's,278,4.0,-81.0356819629669,34.0011804156601,US,SC,3
Sweet Cream Company,152,4.5,-81.0363894363605,34.0072135096982,US,SC,1
smallSUGAR,107,4.5,-81.040978,33.999671,US,SC,2
Big Bulls Bangn BBQ and Southern Comfort Food,201,4.5,-80.940628,34.115829,US,SC,2
Drip,168,4.5,-81.0175705,33.9988523,US,SC,2
Original Pancake House - Columbia,278,4.0,-80.9639070343933,34.0180336701171,US,SC,2
Inakaya Japanese Restaurant,213,4.0,-80.954563,34.06892,US,SC,2
Inakaya Watanabe,169,4.5,-81.1223022852501,34.0467470430134,US,SC,2
Hunter-Gatherer Brewery & Ale House,279,4.0,-81.03151,33.99739,US,SC,2
Tazza Kitchen Trenholm Plaza,212,4.0,-80.9647368,34.0175124,US,SC,2
Spotted Salamander Catering,109,4.5,-81.032385,34.0124161,US,SC,1
Good Life Cafe,285,4.0,-81.0359832780714,34.0071717128308,US,SC,2
Little Pigs Barbecue,273,4.0,-80.9068829582665,34.0645210705821,US,SC,1
Publico Kitchen and Tap,299,4.0,-81.017295,34.000541,US,SC,2
The Gourmet Shop,193,4.0,-81.016956444683,33.999118815067,US,SC,2
Kaminsky's,200,4.0,-81.0371136289049,33.9999360898313,US,SC,2
Goat's,109,4.5,-81.016609,33.99897,US,SC,2
Oyster Bar Columbia,139,4.5,-81.036998,33.999655,US,SC,2
Thirsty Fellow,208,4.0,-81.037185,33.991928,US,SC,2
JJ Tea House,106,4.5,-81.03008,33.99312,US,SC,2
Kimchi-Korean Restaurant,93,4.5,-80.94333,34.04643,US,SC,2
Saluda's,225,4.0,-81.017228509506,33.999897887102,US,SC,3
Pawleys Front Porch,481,3.5,-81.017307,34.000989,US,SC,2
Bld Diner,152,4.0,-80.9660833702342,34.017897,US,SC,2
Silver Spoon Bake Shop,53,5.0,-81.0084398570373,33.9988470166769,US,SC,1
929 Kitchen & Bar,151,4.0,-81.03744,34.00043,US,SC,2
Korea Garden Restaurant,125,4.5,-80.9472259807788,34.0552298916455,US,SC,2
The Pot Smoker BBQ,154,4.0,-81.0367187060284,33.999131970808,US,SC,2
Halls Chophouse - Columbia,123,4.5,-81.03424,34.00164,US,SC,N/A
Moctezumas Taqueria,161,4.0,-80.97998,33.99091,US,SC,1
Cantina 76,231,4.0,-81.0341562,34.0026194,US,SC,2
Steve's Classic Burgers,128,4.5,-81.1244938,34.0447361,US,SC,1
Josiah's Coffeehouse and Cafe,269,4.5,-96.727398,43.543602,US,SD,2
Taphouse 41,268,4.5,-96.7532666835643,43.5136638271034,US,SD,2
Bread & Circus Sandwich Kitchen,150,4.5,-96.727947,43.554123,US,SD,2
Phillips Avenue Diner,305,4.0,-96.72696,43.54707,US,SD,2
Sanaa's Gourmet Restaurant,153,4.5,-96.7222859,43.5485083,US,SD,2
Phnom Penh Restaurant Asian Cuisine,160,4.5,-96.730881,43.559762,US,SD,2
Falls Park,101,4.5,-96.7259039,43.5586636,US,SD,N/A
Ch Patisserie,104,4.5,-96.7268336,43.5443233,US,SD,2
Coffea Roasterie,126,4.5,-96.7743055531685,43.5255514622078,US,SD,2
Minervas Restaurant - Sioux Falls,214,4.0,-96.7272186279297,43.5444641113281,US,SD,3
Ode to Food and Drinks,136,4.5,-96.7238033227539,43.5498475519912,US,SD,2
Blarney Stone Pub - Sioux Falls,100,4.5,-96.7270562,43.5436371,US,SD,2
MB Haskett Delicatessen,109,4.5,-96.726491,43.543753,US,SD,2
The Original Pancake House,124,4.5,-96.7589311,43.5147035,US,SD,2
Shahi Indian Grill,149,4.0,-96.7762747,43.5225141,US,SD,2
JL Beers,185,4.0,-96.727063,43.543879,US,SD,2
Lam's Vietnamese Restaurant,123,4.5,-96.7061832,43.5622149,US,SD,2
Grille 26,151,4.0,-96.7510322,43.5300793,US,SD,2
Carnaval Brazilian Grill,121,4.5,-96.77894,43.525262,US,SD,3
Jacky's Restaurant,117,4.5,-96.71806,43.54891,US,SD,2
Oshima,72,4.5,-96.7262868583202,43.5459607804108,US,SD,2
Monk's House of Ale Repute,133,4.0,-96.721736108385,43.5487672690635,US,SD,2
Mama's Phried and Phillys,47,4.5,-96.7261124,43.5458298,US,SD,1
"MacKenzie River Pizza, Grill & Pub",196,4.0,-96.7278518676758,43.5448570251465,US,SD,2
Roll'n Pin Café & Grille,115,4.0,-96.7328723711639,43.5217254913896,US,SD,1
ROAM Kitchen Bar,75,4.5,-96.7789521,43.5088282,US,SD,2
Stensland Family Farms,39,5.0,-96.7639172,43.514136,US,SD,2
Morries Steakhouse,102,4.0,-96.77719,43.52269,US,SD,3
Azteca Family Mexican Restaurant,58,4.5,-96.7314249,43.5383777,US,SD,2
Tortilleria Hernandez,36,4.5,-96.7143738269806,43.5476849507245,US,SD,1
Lalibela,51,4.5,-96.7608984371156,43.5458153902777,US,SD,2
Parker's Bistro,81,4.0,-96.72785,43.54555,US,SD,3
Granite City Food & Brewery,167,3.5,-96.771286,43.521484,US,SD,2
Giliberto's Mexican Taco Shop,107,4.0,-96.730827331543,43.5387763977051,US,SD,1
All Day Café,97,4.0,-96.753213,43.513637,US,SD,2
Queen City Bakery,48,4.5,-96.7226141999596,43.549014355728,US,SD,2
Mama's Ladas,87,4.0,-96.7271833,43.5448249,US,SD,2
22TEN Kitchen Cocktails,45,4.5,-96.749144,43.49034,US,SD,2
Coffea,62,4.0,-96.7260930686448,43.5459361532678,US,SD,2
Dynasty Chinese & Vietnamese Cuisine,43,4.5,-96.7917808,43.5295049,US,SD,2
Gregg's Substation And Casino,17,5.0,-96.73806,43.51522,US,SD,1
Everest Indian Cuisine,36,4.5,-96.7507794499397,43.5131724793792,US,SD,N/A
Lupulin Brewing - Sioux Falls,26,4.5,-96.777195,43.524492,US,SD,2
Sushi-Masa Japanese Restaurant,63,4.0,-96.72723,43.54278,US,SD,2
Daily Clean Food and Drink,17,5.0,-96.7480375617743,43.4882155099775,US,SD,2
Turks & Caicos Cabana Grille,61,4.0,-96.748497,43.49968,US,SD,2
Crawford's Bar & Grill,87,3.5,-96.7262689,43.5454341,US,SD,2
The Market,36,4.0,-96.725369,43.551532,US,SD,2
Pho Quynh,72,3.5,-96.74191,43.54421,US,SD,1
Kaladi's,37,4.0,-96.7311451,43.5301126,US,SD,2
Gus's World Famous Fried Chicken,2570,4.5,-90.0576324462891,35.1381607055664,US,TN,1
Flight Restaurant & Wine Bar,1071,4.5,-90.053495,35.144133,US,TN,3
National Civil Rights Museum,627,4.5,-90.05799,35.13482,US,TN,N/A
Central BBQ,1741,4.0,-90.05716,35.13381,US,TN,2
Central BBQ,1486,4.0,-89.98699,35.12562,US,TN,2
Brother Juniper's,880,4.5,-89.9450759887695,35.1160430908203,US,TN,2
Sun Studio,418,4.5,-90.0377,35.1393,US,TN,N/A
Blues City Cafe,1379,4.0,-90.053379,35.1402,US,TN,2
Rendezvous Restaurant,2121,3.5,-90.0515894209675,35.1433447203971,US,TN,2
Elwood's Shack,670,4.5,-89.9098482435165,35.148194641687,US,TN,2
Sunrise Memphis,453,4.5,-90.038164,35.14389,US,TN,2
Maciel's Tortas and Tacos,334,4.5,-90.053431,35.1439699907299,US,TN,1
Graceland,1023,4.0,-90.0258859,35.0481301,US,TN,N/A
Babalu,632,4.0,-89.99087,35.136548,US,TN,2
B.B. King's Blues Club,874,4.0,-90.0535116,35.1397353,US,TN,2
The Majestic Grille,650,4.0,-90.0543695918766,35.1414193818227,US,TN,2
The Bar-B-Q Shop,631,4.0,-90.0017285337295,35.1381031605355,US,TN,2
Mardi Gras Memphis,322,4.5,-90.01242,35.15214,US,TN,2
Stax Museum of American Soul Music,190,4.5,-90.0312,35.115778,US,TN,N/A
Derae Restaurant,192,5.0,-89.94645,35.10612,US,TN,2
Memphis Zoo,291,4.5,-89.994331737994,35.1500629178173,US,TN,N/A
Muddy's Bake Shop,276,4.5,-89.9758408,35.147906,US,TN,1
Uncle Lou's Fried Chicken,480,4.0,-90.0079,35.04903,US,TN,1
Soul Fish Cafe,353,4.5,-89.99058,35.1222,US,TN,2
Payne's Bar-B-Que,276,4.5,-90.00306,35.11817,US,TN,1
Tamp & Tap,433,4.0,-90.0532773862679,35.141929808167,US,TN,1
Pho Binh,289,4.5,-90.0073402,35.1379125,US,TN,1
Itta Bena,298,4.5,-90.0533938843252,35.1398773872592,US,TN,3
Cozy Corner Restaurant,246,4.5,-90.034244,35.155188,US,TN,2
Rizzos by Michael Patrick,248,4.5,-90.05866,35.13396,US,TN,2
The Beauty Shop Restaurant,485,4.0,-89.990987601961,35.119230952045,US,TN,2
South of Beale,492,4.0,-90.05764,35.13679,US,TN,2
Mot & Ed's Southern Eatery,179,4.5,-90.0160138,35.1390178,US,TN,1
Café Eclectic,400,4.0,-89.997506,35.15419,US,TN,2
Kooky Canuck,565,4.0,-90.05283,35.142404,US,TN,2
Restaurant Iris,246,4.5,-89.98996,35.1356,US,TN,3
Earnestine & Hazel's Bar & Grill,218,4.5,-90.0592880249023,35.1329612731934,US,TN,1
Makedas Homemade Butter Cookies,82,5.0,-90.0562979,35.1338612,US,TN,1
Flying Fish,448,4.0,-90.0527831912041,35.1420662668398,US,TN,2
Hattie B's Hot Chicken - Memphis Midtown,328,4.0,-89.9902,35.12952,US,TN,2
Bounty On Broad,266,4.5,-89.97525,35.14771,US,TN,3
Jerry's Sno Cones,297,4.5,-89.9170227,35.1767531,US,TN,1
Aldo's Pizza Pies - Downtown,435,4.0,-90.05356,35.1423599,US,TN,2
Mollie Fontaine Lounge,196,4.5,-90.03806,35.14425,US,TN,2
Blue Plate Cafe-Downtown,443,4.0,-90.0521567623653,35.1455019198834,US,TN,1
Sabor Caribe,86,5.0,-90.0388989913647,35.1417177882761,US,TN,2
Marlowe's Ribs & Restaurant,443,4.0,-90.0255627,35.0289828,US,TN,2
Staks Pancake Kitchen,457,4.0,-89.908094,35.116539,US,TN,2
Kwik Chek,228,4.0,-89.9942878,35.1369433,US,TN,1
LUNCHBOXeats,203,4.0,-90.04957,35.13652,US,TN,2
The Breakfast Klub,4576,4.5,-95.38048,29.73843,US,TX,2
JINYA Ramen Bar,2939,4.5,-95.3798001333191,29.7427238022445,US,TX,2
Uchi,1956,4.5,-95.3907523,29.744927,US,TX,3
Local Foods,1553,4.5,-95.4164240674591,29.7195096809181,US,TX,2
The Pit Room,1864,4.5,-95.3939679771603,29.7342352703345,US,TX,2
Common Bond Bistro & Bakery,2082,4.0,-95.4023708,29.7428969,US,TX,2
"Snooze, an A.M. Eatery",2113,4.0,-95.390925,29.743975,US,TX,2
Peli Peli South African Kitchen,1743,4.5,-95.4640101607907,29.7397965769971,US,TX,3
Bosscat Kitchen & Libations,1832,4.5,-95.450518,29.7418,US,TX,2
Baby Barnaby's,1362,4.5,-95.38828,29.7483,US,TX,2
Kata Robata,1531,4.0,-95.4194910185242,29.7335727255874,US,TX,3
Oporto Fooding House & Wine,1034,4.5,-95.3802139853275,29.7531384239378,US,TX,2
Luna Pizzeria,943,4.5,-95.4177527502179,29.7350980889096,US,TX,2
Velvet Taco,1932,4.0,-95.4101257324219,29.7700614929199,US,TX,1
Yoyo's Hot Dog,822,4.5,-95.4146640004135,29.7162012025613,US,TX,1
Stanton's City Bites,1137,4.5,-95.372149,29.770884,US,TX,2
North Italia,1647,4.0,-95.4620253208921,29.7485868638914,US,TX,2
Steak 48,1178,4.5,-95.454512,29.741784,US,TX,4
Local Foods,853,4.5,-95.4181027,29.7425611,US,TX,2
Niko Niko's Greek & American Cafe,1942,4.0,-95.39218,29.74651,US,TX,2
Aladdin Mediterranean Cuisine,1078,4.5,-95.391123,29.745032,US,TX,2
Fat Bao,1627,4.0,-95.4181346297265,29.7351499099632,US,TX,1
Roostar Vietnamese Grill,794,4.5,-95.4753633,29.7313251,US,TX,1
Hearsay Market Square,1743,4.0,-95.361685,29.763076,US,TX,2
Diced Poke,447,4.5,-95.380113,29.739003,US,TX,2
Backstreet Café,1356,4.0,-95.40863,29.75533,US,TX,2
Gyu-Kaku Japanese BBQ,1410,4.0,-95.3753622367706,29.7505917766388,US,TX,2
Hugo's,1337,4.0,-95.39977,29.74317,US,TX,3
BCK,890,4.5,-95.388083953373,29.7887995448524,US,TX,2
Ritual,1444,4.0,-95.38735,29.78193,US,TX,2
Ono Poke,727,4.5,-95.38741,29.73431,US,TX,2
Bombay Pizza,1119,4.0,-95.36496,29.75773,US,TX,2
Pinkerton's Barbecue,772,4.5,-95.3815,29.79868,US,TX,2
Luigi's Pizzeria,1070,4.0,-95.374622,29.735367,US,TX,2
Huynh Restaurant,903,4.0,-95.35552,29.75179,US,TX,2
Les Givral's Sandwich & Café,1235,4.0,-95.3768966,29.745506,US,TX,1
Empire Cafe,1559,4.0,-95.403542,29.742905,US,TX,2
Nancy's Hustle,572,4.5,-95.3520999,29.74551,US,TX,2
Caracol,1108,4.0,-95.4613215925904,29.7433633233118,US,TX,3
Tacos Tierra Caliente,884,4.5,-95.40826,29.73829,US,TX,1
milk + sugar,445,4.5,-95.40694,29.74288,US,TX,1
The Original Ninfa's on Navigation,1415,4.0,-95.3427,29.75667,US,TX,2
Anvil Bar & Refuge,970,4.0,-95.39691,29.74311,US,TX,2
Vic & Anthony's Steakhouse,934,4.0,-95.3581523895264,29.7570194980525,US,TX,4
The Burger Joint,1149,4.0,-95.39118,29.74533,US,TX,2
M&M Grill,764,4.5,-95.38558,29.70125,US,TX,1
Paulie's,855,4.0,-95.4064275,29.7428749,US,TX,2
Kenny & Ziggy's New York Delicatessen,1200,4.0,-95.4608651,29.7429019,US,TX,2
Grace's,910,4.0,-95.4185060876135,29.737020211778,US,TX,2
State of Grace,691,4.5,-95.4252861972305,29.7424624840221,US,TX,3
Red Iguana,3723,4.5,-111.9124903,40.7719136,US,UT,2
The Copper Onion,2485,4.0,-111.887315621426,40.7632532402984,US,UT,2
Takashi,1484,4.5,-111.891778931022,40.7618167251348,US,UT,3
Sweet Lake Biscuits & Limeade,1548,4.5,-111.8928334,40.7335015,US,UT,2
The Park Café,1404,4.5,-111.873669,40.74135,US,UT,1
RubySnap Fresh Cookies,487,5.0,-111.900197,40.75241,US,UT,2
Pretty Bird,1069,4.5,-111.889811,40.766006,US,UT,2
Red Iguana 2,941,4.5,-111.91604,40.769748,US,UT,2
R&R BBQ,1312,4.0,-111.900448958336,40.7555792620958,US,UT,2
Bombay House,967,4.5,-111.813548,40.7186067,US,UT,2
Lucky 13,1658,4.0,-111.895197,40.741437,US,UT,2
Chile-Tepin,840,4.5,-111.90008,40.76476,US,UT,2
Pig & a Jelly Jar,1865,4.0,-111.879221,40.750232,US,UT,2
Fillings & Emulsions,352,5.0,-111.8908,40.73753,US,UT,2
Zest Kitchen & Bar,813,4.5,-111.8964458,40.7632679,US,UT,2
Bruges Waffles & Frites,778,4.5,-111.9009296,40.7632872,US,UT,1
Penny Ann's Cafe,1105,4.0,-111.891403,40.730936,US,UT,1
Valter's Osteria,635,4.5,-111.896202,40.762516,US,UT,3
Whiskey Street,1111,4.0,-111.890698559486,40.7621595157823,US,UT,2
Purgatory,739,4.5,-111.88899,40.7537909,US,UT,2
Afghan Kitchen,423,5.0,-111.89141,40.70262,US,UT,2
Even Stevens Sandwiches,656,4.5,-111.8790997,40.7645972,US,UT,1
Oh Mai Sandwich Kitchen - Salt Lake City,874,4.5,-111.887869440475,40.6969429053319,US,UT,1
Buds,385,4.5,-111.87639,40.76305,US,UT,1
All Chay,346,4.5,-111.927502041811,40.7804648389321,US,UT,1
The Robin's Nest,448,4.5,-111.890803878253,40.7623264800467,US,UT,1
White Horse,480,4.5,-111.89084,40.762198,US,UT,2
Settebello Pizzeria Napoletana,832,4.0,-111.8971,40.76344,US,UT,2
Spitz SLC,866,4.0,-111.890022181813,40.7627256793386,US,UT,2
Gourmandise - The Bakery,953,4.0,-111.883031,40.763853,US,UT,2
HSL,515,4.5,-111.878731,40.76481,US,UT,2
Nomad Eatery,331,4.5,-111.952,40.7719,US,UT,2
Eva's Bakery,636,4.0,-111.89055,40.765731,US,UT,1
Chungas,519,4.5,-111.91712,40.76535,US,UT,1
Feldman's Deli,487,4.5,-111.8335105,40.713074,US,UT,2
Chedda Burger,595,4.0,-111.903023,40.765441,US,UT,2
The Rose Establishment,536,4.0,-111.902225,40.764081,US,UT,2
Pallet,484,4.5,-111.90225,40.76402,US,UT,3
Eva,672,4.0,-111.89078,40.76229,US,UT,2
Curry Fried Chicken,392,4.5,-111.888476,40.754799,US,UT,1
Tosh's Ramen,585,4.0,-111.887769,40.73753,US,UT,2
Sapa Sushi Bar and Asian Grill,686,4.0,-111.888477,40.753572,US,UT,2
The Bayou,869,4.0,-111.887763,40.755134,US,UT,2
Les Madeleines,373,4.5,-111.88476,40.75825,US,UT,2
Dolcetti Gelato,300,4.5,-111.865134,40.749525,US,UT,1
Pulp Lifestyle Kitchen-Downtown,281,4.5,-111.889628,40.763808,US,UT,1
Squatters Pub Brewery,1087,3.5,-111.895624199351,40.7625936876191,US,UT,2
Caputo's Market & Deli,393,4.5,-111.9003106,40.7630687,US,UT,2
Mahider Ethiopian Restaurant,290,4.5,-111.887688,40.738044,US,UT,2
Moochie's Meatballs & More,623,4.0,-111.884109282209,40.7516773797411,US,UT,2
Southern Inn,368,4.0,-79.44286,37.78449,US,VA,2
Edelweiss German Restaurant,270,4.0,-79.13795,38.02135,US,VA,2
Lexington Coffee Roasters,36,5.0,-79.38294,37.82917,US,VA,1
Napa Thai Cuisine,127,4.5,-79.44171,37.78567,US,VA,2
Foothill Momma's BBQ Juke Joint,230,4.0,-79.4314836983513,37.773991686175,US,VA,2
The Red Hen,237,4.0,-79.44138,37.7845,US,VA,2
The Mill Street Grill,385,4.5,-79.0711597130259,38.1480029950747,US,VA,2
Zynodoa,274,4.5,-79.07099,38.14992,US,VA,3
Sweet Things Ice Cream Shoppe,48,4.5,-79.4430541992188,37.7856178283691,US,VA,1
Virginia Safari Park,205,4.5,-79.517855,37.674972,US,VA,N/A
Pronto Caffe & Gelateria,64,4.5,-79.442415,37.784523,US,VA,1
The Split Banana,133,5.0,-79.0728688985109,38.149533564529,US,VA,1
Gertie's,30,4.5,-79.195029,37.911132,US,VA,1
Beameup BBQ & Cafe,42,4.5,-79.450327,37.785321,US,VA,1
Blue Sky,51,4.5,-79.4438891,37.7849919,US,VA,1
Sweet Treats Bakery,76,4.0,-79.4421997070312,37.7855377197266,US,VA,1
The Waterwheel Restaurant,113,4.5,-79.789813,38.048021,US,VA,3
The Palms,133,4.0,-79.4437637329102,37.7849159240723,US,VA,2
Byers Street Bistro,247,4.0,-79.0738941729069,38.1474173069,US,VA,2
Thai Staunton Restaurant,182,4.5,-79.0639114,38.1326714,US,VA,2
Bistro on Main,122,4.0,-79.44193,37.78536,US,VA,2
Smiley's Bar-B-Q,111,3.5,-79.2255449295044,37.9310565990097,US,VA,1
Les Cochons d'Or,112,4.5,-79.8318506,37.9997773,US,VA,3
Mano Taqueria,58,4.0,-79.4430487,37.7842361,US,VA,1
Chicano Boy Taco,122,4.5,-79.0746,38.15257,US,VA,1
Réunion Bakery & Espresso,60,5.0,-79.0715771177763,38.1487731316457,US,VA,2
The Shack,119,4.5,-79.06808,38.14815,US,VA,3
JJ's Meat Shak,106,4.0,-79.3539505269531,37.7290288497372,US,VA,2
Crabtree Falls,49,4.5,-79.079135,37.850789,US,VA,N/A
Pure Eats,88,3.5,-79.44022,37.78638,US,VA,2
Heliotrope Brewery,23,4.5,-79.443423,37.783397,US,VA,N/A
Brew Ridge Taps,47,4.0,-79.4426651000977,37.7836036682129,US,VA,2
Frank's Pizza,48,4.0,-79.4363605231047,37.7794712036848,US,VA,1
Gloria's Pupuseria,58,4.5,-79.074089050293,38.1545028686523,US,VA,1
Depot Grille,166,4.0,-79.073351300786,38.147176887216,US,VA,2
Frank's Pizza Pasta & Subs,32,4.0,-79.2774655,37.886428,US,VA,1
Muchacho Alegre,63,3.5,-79.424572,37.793562,US,VA,2
Lundch,43,5.0,-79.07821,38.1614,US,VA,2
Nu-Beginning Farm; The Store,60,4.5,-79.07473,38.1522,US,VA,1
Sarah's Burgers And Shakes,15,3.5,-79.38532,38.078,US,VA,1
Wright's Dairy Rite,94,4.5,-79.0699157714844,38.1451568603516,US,VA,1
Lexington Coffee Shop,48,4.0,-79.4420929,37.7853584,US,VA,1
TAPS,36,4.0,-79.44134,37.78523,US,VA,2
Yelping Dog Wine,74,4.5,-79.072104,38.1498149,US,VA,2
Waffle House,23,4.5,-79.41156,37.80334,US,VA,1
Aioli,62,4.5,-79.0725946426392,38.1502259365432,US,VA,2
Pecks Bar B Que,82,4.0,-79.07301,38.11233,US,VA,1
Shenandoah Pizza & Tap House,122,4.0,-79.07187,38.14973,US,VA,2
Lee Chapel & Museum,14,4.5,-79.4418811798096,37.7874369916526,US,VA,N/A
Jack Mason's Tavern and Brewery,97,4.5,-79.8278430740967,37.8150571494677,US,VA,2
Penny Cluse Cafe,827,4.5,-73.21139,44.47922,US,VT,2
American Flatbread,1013,4.5,-73.21428,44.47646,US,VT,2
The Farmhouse Tap & Grill,1501,4.0,-73.2132546,44.4783039,US,VT,2
Hen of the Wood,594,4.5,-73.2176419641316,44.4790764016959,US,VT,3
Pizzeria Verità,395,4.5,-73.2138061523438,44.4751358032227,US,VT,2
Pho Hong,368,4.5,-73.2070865,44.488785,US,VT,1
Istanbul Kebab House,290,4.5,-73.2126435264945,44.4753938767234,US,VT,2
Leunig's Bistro,617,4.0,-73.21275,44.47721,US,VT,2
Handy's Lunch,218,4.5,-73.2167599,44.47368,US,VT,1
Myer's Bagel Bakery,260,4.5,-73.216398,44.468829,US,VT,1
The Skinny Pancake,692,4.0,-73.219662364418,44.4774680771805,US,VT,2
Revolution Kitchen,266,4.5,-73.21172,44.47788,US,VT,2
Swingin' Pinwheel Cafe,170,4.5,-73.2116857619019,44.4777963465712,US,VT,2
Honey Road,188,4.5,-73.2124224423095,44.4761166325529,US,VT,3
Trattoria Delia,267,4.0,-73.21366,44.47532,US,VT,3
The Gryphon,291,4.0,-73.2137839739676,44.4756847045435,US,VT,2
Bluebird Barbecue,393,4.0,-73.19536,44.4878977,US,VT,2
August First,238,4.0,-73.2172715041774,44.47552311215,US,VT,2
Henry's Diner,225,4.0,-73.213512,44.478011,US,VT,2
Zabby and Elf's Stone Soup,159,4.5,-73.2114,44.47699,US,VT,2
Butch + Babe's,175,4.0,-73.20846,44.48688,US,VT,2
Pingala Cafe & Eatery,163,4.5,-73.18494,44.48808,US,VT,2
Onyx Tonics,81,4.5,-73.2148300184888,44.4771518120705,US,VT,2
Four Corners of the Earth,164,4.0,-73.21442,44.47073,US,VT,2
Muddy Waters,185,4.0,-73.21185,44.47616,US,VT,1
Dobra Tea,175,4.0,-73.21244,44.47814,US,VT,2
Ben & Jerry’s,117,4.5,-73.2124889680062,44.4794275787791,US,VT,1
Union Jacks,117,4.5,-73.2078,44.45501,US,VT,1
Monarch & the Milkweed,201,4.0,-73.2142769917846,44.4766886116389,US,VT,2
A Single Pebble,316,3.5,-73.21454,44.47795,US,VT,2
Shy Guy Gelato,56,5.0,-73.2101564,44.4674196,US,VT,2
Vermont Pub & Brewery,516,3.5,-73.2142960311094,44.4771690870363,US,VT,2
El Cortijo Taqueria Y Cantina,303,3.5,-73.21198,44.478077,US,VT,2
Lucky Next Door,78,4.5,-73.211441894078,44.4793293067705,US,VT,2
The Friendly Toast,167,4.0,-73.21387,44.4773799,US,VT,2
Hong's Chinese Dumplings,96,4.5,-73.21572,44.48027,US,VT,1
Bistro de Margot,66,4.5,-73.21494,44.47719,US,VT,3
Sweetwaters American Bistro,339,3.5,-73.21234,44.47693,US,VT,2
ArtsRiot,85,4.5,-73.2148188336161,44.468236161734,US,VT,2
Great Harvest Bakery + Café,57,4.5,-73.2149139,44.4691648,US,VT,1
Pascolo Ristorante,184,4.0,-73.212836,44.478004,US,VT,2
Red Onion,175,3.5,-73.2124480605125,44.476395919919,US,VT,1
Sneakers Bistro,341,4.5,-73.1866189,44.4903435,US,VT,2
Sherpa Kitchen,162,4.0,-73.21508,44.47682,US,VT,2
Misery Loves Co.,310,4.5,-73.1865647435188,44.4910421222448,US,VT,2
New Moon,149,4.0,-73.2121219,44.479467,US,VT,2
Asiana Noodle Shop,175,3.5,-73.21235,44.47796,US,VT,2
Burlington Bay Market & Cafe,138,4.0,-73.21915,44.47652,US,VT,1
Gaku Ramen,240,3.5,-73.2123897335346,44.476353729174,US,VT,2
The Shopping Bag,84,4.5,-73.21541,44.48486,US,VT,1
Stella's,187,4.5,-120.944102,47.195823,US,WA,1
Cottage Cafe & Fireside Lounge,254,4.0,-120.91972,47.19338,US,WA,2
Sunset Cafe,248,4.0,-120.933860778809,47.1940116882324,US,WA,2
Roslyn Mexican Grill,192,4.5,-120.993583649397,47.22292765975,US,WA,2
Smokey's Bar-B-Que,215,4.0,-120.955916786148,47.1833637901575,US,WA,2
Roslyn Cafe,174,4.0,-120.99497,47.22265,US,WA,2
Swiftwater Cellars,212,4.0,-120.99344,47.20803,US,WA,3
Roslyn Village Pizza,127,4.0,-120.993858,47.223003,US,WA,2
The Red Bird Cafe,87,4.0,-120.9929379,47.2229726,US,WA,1
Pioneer Coffee Roasting Company,116,4.0,-120.938941955566,47.1945838928223,US,WA,1
